date,BTC,ETH,LTC,XRP,ADA,AAPL,MSFT,AMZN,TSLA,GOOGL
00:00.0,9534.755427,211.2297537,90.09950922,0.311714801,0.059443672,209.68,141.03,1912.45,235.77,1241.84
00:00.0,9510.593552,210.8235165,90.14972348,0.310001536,0.060334208,208.78,140.35,1898.53,242.26,1228
00:00.0,9568.437452,209.6462607,90.16601055,0.317124588,0.059833128,213.04,136.27,1866.78,241.61,1218.2
00:00.0,10062.99629,218.6130855,98.92354698,0.319898064,0.063978798,208.43,138.06,1855.32,233.85,1211.78
00:00.0,10361.312,216.6304207,98.65042053,0.31579156,0.058597559,204.02,136.9,1823.24,234.34,1196.32
00:00.0,10529.17191,217.7954621,94.85673657,0.312632741,0.057603598,,,,,
00:00.0,10791.20052,221.4161188,94.01015443,0.315813209,0.057582696,,,,,
00:00.0,10951.59383,221.9881529,92.95454565,0.31872971,0.056201082,193.34,132.21,1765.13,228.32,1154.75
00:00.0,11818.52553,232.8236835,96.09140933,0.321464413,0.056482893,197,134.69,1787.83,230.75,1171.08
00:00.0,11510.16415,227.0207111,93.47773965,0.313263716,0.053764487,199.04,135.28,1793.4,233.42,1175.91
00:00.0,11970.65756,226.4011932,90.80173095,0.312065528,0.051870009,203.43,138.89,1832.89,238.3,1206.19
00:00.0,12024.33157,221.9958862,90.44901913,0.309097744,0.052513001,200.99,137.71,1807.58,235.01,1188.9
00:00.0,11852.56161,210.153619,84.31644037,0.296666103,0.047608446,,,,,
00:00.0,11327.84264,206.5046255,85.50708286,0.298464646,0.051977494,,,,,
00:00.0,11549.99835,216.4855806,90.04694604,0.303054503,0.055142334,200.48,135.79,1784.92,229.01,1174.5
00:00.0,11381.24136,211.1131413,85.69709746,0.300436008,0.052964319,208.97,138.6,1824.34,235,1196.73
00:00.0,10903.65499,209.2657371,84.7514473,0.297480068,0.052881837,202.75,133.98,1762.96,219.62,1164.25
00:00.0,10016.21739,185.6553006,75.4927016,0.262775906,0.046872257,201.74,133.68,1776.12,215.64,1169.32
00:00.0,10295.87714,188.1527812,76.33490308,0.264510355,0.04754609,206.5,136.13,1792.57,219.94,1179.21
00:00.0,10324.9936,185.1532436,74.67111309,0.261029663,0.04667194,,,,,
00:00.0,10224.21871,185.7600411,72.76385918,0.265744705,0.047370463,,,,,
00:00.0,10309.87244,194.3573676,76.28570176,0.2820286,0.05066439,210.35,138.41,1816.12,226.83,1200.44
00:00.0,10895.97184,202.9597508,77.2115304,0.282565699,0.050194544,210.36,137.26,1801.38,225.86,1183.53
00:00.0,10743.78931,196.2727473,74.9572198,0.274295235,0.049183992,212.64,138.79,1823.54,220.83,1191.58
00:00.0,10124.05821,187.0161891,73.19850689,0.266513028,0.047164803,212.46,137.78,1805.6,222.15,1191.52
00:00.0,10127.78986,191.521196,73.64105832,0.271077778,0.049400805,202.64,133.39,1749.62,211.4,1153.58
00:00.0,10385.50909,194.2093874,75.42867085,0.276145462,0.04970245,,,,,
00:00.0,10145.01248,190.5557509,73.16256563,0.268681552,0.05016237,,,,,
00:00.0,10090.06158,186.322369,72.28716978,0.269789057,0.049450926,206.49,135.45,1768.87,215,1171.18
00:00.0,10334.91185,188.3772575,73.57420484,0.269653922,0.0496065,204.16,135.74,1761.83,214.08,1170.82
00:00.0,10167.88939,186.9706849,72.68133749,0.269445005,0.049900656,205.53,135.56,1764.25,215.59,1173.75
00:00.0,9753.487049,173.0270357,66.82695259,0.257131402,0.045968457,209.01,138.12,1786.4,221.71,1194.24
00:00.0,9485.141424,168.799165,63.69241401,0.25583109,0.044607531,208.74,137.86,1776.29,225.61,1190.53
00:00.0,9588.987502,168.6708884,64.3154365,0.255914764,0.044799463,,,,,
00:00.0,9607.289264,172.0729693,64.33442001,0.25775898,0.044880548,,,,,
00:00.0,9729.266232,170.7275451,66.1478889,0.256974798,0.044494427,,,,,
00:00.0,10323.02266,177.716479,66.88954732,0.260357084,0.04535423,205.7,136.04,1789.84,225.01,1169.55
00:00.0,10620.16519,178.8264778,69.22122015,0.262960753,0.046599078,209.19,137.63,1800.62,220.68,1182.27
00:00.0,10573.51518,174.7762755,67.03629154,0.25897657,0.045420154,213.28,140.05,1840.72,229.58,1212.19
00:00.0,10570.24994,174.1938101,65.30104958,0.256160821,0.044424659,213.26,139.1,1833.51,227.45,1206.32
00:00.0,10350.74833,169.4228669,65.11059718,0.252131406,0.044309505,,,,,
00:00.0,10461.54773,177.8525889,68.69351181,0.259424706,0.045820841,,,,,
00:00.0,10404.3339,181.4839321,70.51511444,0.262062719,0.046525765,214.17,137.52,1831.35,231.79,1205.27
00:00.0,10321.93161,181.0146562,70.14403589,0.259124653,0.046812261,216.7,136.08,1820.55,235.54,1205.7
00:00.0,10121.1023,180.1493915,70.77176538,0.258897243,0.046553438,223.59,136.12,1822.99,247.1,1220
00:00.0,10150.71002,178.0829498,69.64840646,0.255740114,0.044897601,223.085,137.52,1843.55,245.87,1234.97
00:00.0,10401.31992,181.0108361,69.21893199,0.25435742,0.045334945,218.75,137.32,1839.34,245.2,1240.03
00:00.0,10355.6269,181.211945,68.96045489,0.255334698,0.045757684,,,,,
00:00.0,10349.55196,188.3056816,70.5965707,0.260964121,0.046453263,,,,,
00:00.0,10305.67502,189.2550463,70.10515776,0.260761814,0.04663602,219.9,136.33,1807.84,242.81,1231.63
00:00.0,10268.4217,197.6069164,72.67471078,0.260945504,0.047096485,220.7,137.39,1822.55,244.79,1229.88
00:00.0,10203.07105,209.211163,74.34803954,0.284646248,0.04900354,222.77,138.52,1817.46,243.49,1232.65
00:00.0,10158.85452,210.2490737,77.63028352,0.311613265,0.052793434,220.96,141.07,1821.5,246.6,1238.75
00:00.0,10253.23237,221.742926,76.97553853,0.302522606,0.0525121,217.73,139.44,1794.16,240.62,1229.84
00:00.0,10178.44257,217.9534438,75.25576898,0.294264745,0.051982355,,,,,
00:00.0,9997.199888,215.3452396,73.20041741,0.28907728,0.051766193,,,,,
00:00.0,10041.3042,211.6175384,72.53261731,0.279102104,0.049224054,218.72,139.14,1785.3,241.23,1234.69
00:00.0,9699.504938,201.0033775,66.41396865,0.26844231,0.046404579,217.68,137.38,1741.61,223.21,1218.33
00:00.0,8702.713528,168.6735796,56.62069499,0.23664579,0.038744916,221.03,139.36,1768.33,228.7,1245.94
00:00.0,8446.244116,170.2888677,57.46177212,0.245195658,0.039134452,219.89,139.54,1739.84,242.56,1242.29
00:00.0,8098.80982,166.2168032,55.22588283,0.242565927,0.037974122,218.82,137.73,1725.45,242.13,1225.95
00:00.0,8183.482348,173.904949,55.75757906,0.242223119,0.039139465,,,,,
00:00.0,8225.110372,174.0797054,55.48374562,0.242072044,0.038690642,,,,,
00:00.0,8064.380983,169.6894748,53.88474198,0.239713945,0.037323732,223.97,139.03,1735.91,240.87,1221.14
00:00.0,8271.290855,179.757162,55.92166056,0.255268308,0.038790466,224.59,137.07,1735.65,244.69,1206
00:00.0,8366.503906,180.6324408,56.42195465,0.252960816,0.039347291,218.96,134.65,1713.23,243.13,1177.92
00:00.0,8350.132163,180.5789306,56.42195465,0.252855651,0.039328027,220.82,136.28,1724.42,233.03,1189.43
00:00.0,8176.354679,176.8585256,56.93897359,0.252275917,0.039650599,227.01,138.12,1739.65,231.43,1210.96
00:00.0,8156.519554,175.8631537,56.40987437,0.251874518,0.03933978,,,,,
00:00.0,8140.242484,176.2772566,56.75512292,0.253062916,0.03966859,,,,,
00:00.0,7890.23435,170.4471063,54.56807847,0.254291687,0.03887955,227.06,137.12,1732.66,237.72,1208.25
00:00.0,8182.251593,180.1442476,57.51084192,0.274047312,0.041318058,224.4,135.67,1705.51,240.05,1190.13
00:00.0,8180.69113,180.7897933,57.00382244,0.27688641,0.041191998,227.03,138.24,1721.99,244.53,1202.4
00:00.0,8573.060086,193.3399378,59.29914075,0.280870085,0.042480724,230.09,139.1,1720.26,244.74,1209.47
00:00.0,8561.519329,191.0410866,57.48601056,0.271400437,0.041624969,236.21,139.68,1731.92,247.89,1215.71
00:00.0,8277.848351,180.5524491,55.65232221,0.267809964,0.040235606,,,,,
00:00.0,8308.470967,179.9465357,55.73671613,0.271985669,0.04041953,,,,,
00:00.0,8289.497237,181.2872473,56.49068793,0.276602726,0.041190202,235.87,139.55,1736.43,256.96,1217.77
00:00.0,8347.35035,186.6160675,56.80576148,0.295899761,0.041645501,235.32,141.575,1767.38,257.89,1242.24
00:00.0,8175.863112,180.7456308,54.64600956,0.28804794,0.039663941,234.37,140.41,1777.43,259.75,1243
00:00.0,8010.30218,175.0540694,52.5443765,0.283363567,0.038577632,235.28,139.69,1787.48,261.97,1252.8
00:00.0,8079.931459,177.4769186,54.9418123,0.301254936,0.039306434,236.41,137.41,1757.51,256.95,1244.41
00:00.0,7957.314094,172.8862606,53.20963329,0.294663212,0.038050611,,,,,
00:00.0,7949.802269,171.8524104,53.81160601,0.291487741,0.038972906,,,,,
00:00.0,8208.362622,175.2121086,54.86266065,0.293881359,0.039480393,240.51,138.43,1785.66,253.5,1244.28
00:00.0,8220.918531,174.3544961,54.77495642,0.292285899,0.039207768,239.96,136.37,1765.73,255.58,1241.2
00:00.0,8045.294247,171.4265472,53.40538947,0.290843027,0.038693172,243.18,137.24,1762.17,254.68,1257.63
00:00.0,7468.532532,161.5840436,49.39115478,0.273818108,0.036379233,243.58,139.94,1780.78,299.68,1259.11
00:00.0,7433.915346,160.6783914,49.63329806,0.276042393,0.037348785,246.58,140.73,1761.33,328.13,1264.3
00:00.0,8652.03003,181.4531916,56.92609778,0.297170004,0.041097604,,,,,
00:00.0,9217.236032,179.5352701,56.74149204,0.293984678,0.040613505,,,,,
00:00.0,9502.020114,183.5808998,59.65838912,0.2967535,0.04207839,249.05,144.19,1777.08,327.71,1288.98
00:00.0,9239.897284,181.8617999,57.85737642,0.294847121,0.042246654,243.29,142.83,1762.71,316.22,1260.66
00:00.0,9407.163351,190.5059609,59.72490779,0.301284782,0.043310505,243.26,144.61,1779.99,315.01,1260.7
00:00.0,9171.874474,183.1337515,57.9298343,0.295126556,0.041746575,248.76,143.37,1776.66,314.92,1258.8
00:00.0,9151.824594,182.7557012,58.42352477,0.294531579,0.041361455,255.82,143.72,1791.44,313.31,1272.25
00:00.0,9233.413802,183.0641915,58.33337034,0.291656586,0.042176822,,,,,
00:00.0,9302.834618,183.2156817,58.35754576,0.295297264,0.042456793,,,,,
00:00.0,9204.28635,181.82444,58.37448951,0.290542604,0.041768965,257.5,144.55,1804.66,317.47,1289.61
00:00.0,9378.953914,185.7643309,61.27516616,0.298872721,0.043088185,257.13,144.46,1801.71,317.22,1291.44
00:00.0,9300.373963,189.1657552,63.01320116,0.299690906,0.044165155,257.24,144.06,1795.77,326.58,1291.01
00:00.0,9340.048652,191.3004005,63.99897686,0.30900095,0.044783257,259.43,144.26,1788.2,335.54,1306.94
00:00.0,9221.073785,186.816532,61.42994895,0.291732715,0.043474332,260.14,145.96,1785.88,337.14,1309
00:00.0,8795.896069,183.6736228,60.38609231,0.276675043,0.042203306,,,,,
00:00.0,8809.783674,184.9581454,62.09147791,0.28006077,0.042399052,,,,,
00:00.0,9043.673292,189.0449822,63.6890034,0.279821593,0.043847504,262.2,146.11,1771.65,345.09,1298.28
00:00.0,8729.917418,184.8398737,61.68525412,0.274691408,0.04315162,261.96,147.07,1778,349.93,1297.21
00:00.0,8806.751999,186.8659398,61.19324552,0.272177277,0.043690321,264.47,147.31,1753.11,346.11,1296.18
00:00.0,8770.780825,187.8428885,60.90596762,0.271871099,0.043330448,262.64,148.06,1754.6,349.35,1309.15
00:00.0,8652.025288,184.7883069,58.94985495,0.268565498,0.042844845,265.76,149.97,1739.49,352.17,1333.54
00:00.0,8480.435542,180.1687114,57.61720241,0.261544232,0.043954624,,,,,
00:00.0,8496.376959,182.6306542,58.38323736,0.262379888,0.043909483,,,,,
00:00.0,8508.499434,183.9879639,59.2444683,0.263400441,0.045033533,267.1,150.34,1752.53,349.99,1319.84
00:00.0,8202.834446,178.3855994,55.96724969,0.253025162,0.043278683,266.29,150.39,1752.79,359.52,1312.59
00:00.0,8138.831605,175.8204846,55.09749422,0.254340763,0.042139784,263.19,149.62,1745.53,352.22,1301.86
00:00.0,8095.865638,174.8044573,55.00541054,0.250366713,0.040953342,262.01,149.48,1734.71,354.83,1300.14
00:00.0,7632.494765,161.1514773,50.66197596,0.243543496,0.038455432,261.78,149.59,1745.72,333.04,1293.67
00:00.0,7293.013949,149.9256921,47.63872422,0.231667072,0.037105154,,,,,
00:00.0,7309.689244,151.9660849,48.15305574,0.233666789,0.037901252,,,,,
00:00.0,6935.738627,140.2468108,44.0083142,0.220405165,0.035137306,266.37,151.23,1773.84,336.34,1305.64
00:00.0,7118.264883,146.3461869,45.68331196,0.218692846,0.035956369,264.29,152.03,1796.94,328.92,1313
00:00.0,7157.684731,147.5750685,46.90301697,0.220212575,0.036674557,267.84,152.32,1818.51,331.29,1312.13
00:00.0,7483.754192,152.6150683,47.70161169,0.224153626,0.038830681,,,,,
00:00.0,7438.621769,150.9103457,46.84266184,0.22424714,0.039083871,267.25,151.38,1800.8,329.94,1304.09
00:00.0,7720.865011,154.2553059,48.58740699,0.229206536,0.041182255,,,,,
00:00.0,7556.397586,151.735854,47.26362563,0.226123166,0.040382584,,,,,
00:00.0,7405.808479,151.0231569,47.59650804,0.224678104,0.039525782,264.16,149.55,1781.6,334.87,1288.86
00:00.0,7308.982444,148.867268,45.53208923,0.21958491,0.038062279,259.45,149.31,1769.96,336.2,1294.74
00:00.0,7286.080952,147.1279518,44.78540616,0.219252136,0.03774574,261.74,149.85,1760.69,333.03,1318.94
00:00.0,7209.971417,145.4017095,44.63542948,0.214860213,0.037181516,265.58,149.93,1740.48,330.37,1326.96
00:00.0,7373.782499,147.7974921,44.78930198,0.219554368,0.037522207,270.71,151.75,1751.6,335.89,1339.39
00:00.0,7530.92283,148.6056982,45.35981266,0.224690716,0.038151898,,,,,
00:00.0,7493.545155,147.1457865,45.11634914,0.226567561,0.038430966,,,,,
00:00.0,7508.315669,150.2924488,45.5047563,0.228827345,0.038668513,266.92,151.36,1749.51,339.53,1342.99
00:00.0,7347.036951,147.4292613,44.42830087,0.224258095,0.037371451,268.48,151.13,1739.21,348.84,1342.89
00:00.0,7233.950487,145.5686792,44.11072132,0.223029838,0.036405276,270.77,151.7,1748.72,352.7,1344.25
00:00.0,7197.426826,143.1229787,43.58756241,0.221217572,0.036541267,271.46,153.24,1760.33,359.68,1348.49
00:00.0,7200.707018,145.0259255,43.72602331,0.218663694,0.036442461,275.15,154.53,1760.94,358.39,1346.87
00:00.0,7247.350277,144.6187808,44.34096504,0.220273455,0.036982083,,,,,
00:00.0,7081.740255,141.8448652,43.2790213,0.216164944,0.036299305,,,,,
00:00.0,7108.563022,142.2108692,43.46519642,0.217591164,0.036394168,279.86,155.53,1769.21,381.5,1360.7
00:00.0,6901.036915,132.7227432,40.01510786,0.206730403,0.034151957,280.41,154.69,1790.66,378.99,1354.89
00:00.0,6627.162515,121.7701073,36.97768954,0.185609997,0.031781752,279.74,154.37,1784.03,393.15,1351.91
00:00.0,7274.768504,132.7413611,40.80669431,0.195506944,0.034291358,280.02,155.71,1792.28,404.04,1356.44
00:00.0,7152.558692,128.0791539,39.64559521,0.190036225,0.032983788,279.44,157.41,1786.5,405.59,1351.22
00:00.0,7185.43918,128.2701942,40.17824039,0.194128471,0.033893001,,,,,
00:00.0,7141.554857,126.9328733,39.70134642,0.193141879,0.033048291,,,,,
00:00.0,7488.196175,132.1774697,41.93873727,0.19640411,0.034285075,284,157.41,1793,419.22,1350.63
00:00.0,7335.207616,128.1699717,40.71217531,0.190527436,0.033123127,284.27,157.38,1789.21,425.25,1344.43
00:00.0,7266.608197,127.7255989,40.38507582,0.190210541,0.033840226,,,,,
00:00.0,7204.184876,125.0187059,40.1279239,0.188722299,0.033355781,289.91,158.67,1868.77,430.94,1362.47
00:00.0,7208.489308,125.6145843,40.03638537,0.189614034,0.034110891,289.8,158.96,1869.8,430.38,1354.64
00:00.0,7247.623712,126.3271802,40.95049538,0.190009433,0.032982446,,,,,
00:00.0,7307.887523,128.0669874,42.83273239,0.193097312,0.03366922,,,,,
00:00.0,7394.029286,134.3236472,43.14977707,0.196265099,0.034117351,291.52,157.59,1846.89,414.7,1339.71
00:00.0,7240.428912,131.4621364,42.36779064,0.193166159,0.033403847,293.65,157.7,1847.84,418.33,1339.39
00:00.0,7195.153895,129.1863853,41.33031187,0.192993287,0.032911929,,,,,
00:00.0,7193.754668,130.484685,41.60631613,0.192555524,0.033361998,300.35,160.62,1898.01,430.26,1368.68
00:00.0,6963.853354,127.045258,39.41381313,0.187433319,0.032617855,297.43,158.62,1874.97,443.01,1361.52
00:00.0,7300.346935,133.7026486,41.9910474,0.192299145,0.033967371,,,,,
00:00.0,7351.377053,134.1368827,42.78141739,0.192811641,0.034298311,,,,,
00:00.0,7349.972248,135.0057136,43.22732338,0.193815607,0.034426974,299.8,159.03,1902.88,451.54,1397.81
00:00.0,7734.675516,143.806398,45.6950145,0.218869377,0.036998615,298.39,157.58,1906.86,469.06,1395.11
00:00.0,8147.415238,143.0194323,46.32730535,0.214023378,0.037000315,303.19,160.09,1891.97,492.14,1405.04
00:00.0,8045.789125,140.2739353,45.20246779,0.207745503,0.036225255,309.63,162.09,1901.05,481.34,1419.79
00:00.0,7832.795644,137.8605593,44.89538451,0.203559359,0.036068134,310.33,161.34,1883.16,478.15,1428.96
00:00.0,8180.51317,144.6047743,49.06719538,0.212673876,0.037044618,,,,,
00:00.0,8012.085782,142.1823333,49.21148992,0.211052244,0.036442304,,,,,
00:00.0,8171.401185,145.4228763,50.99692384,0.214744497,0.037372045,316.96,163.28,1891.3,524.86,1440.03
00:00.0,8110.647965,143.5879691,49.56609673,0.211574999,0.036943142,312.68,162.13,1869.44,537.92,1430.59
00:00.0,8801.871213,165.9914385,58.83510789,0.232868654,0.041285848,311.34,163.18,1862.02,518.5,1439.2
00:00.0,8820.850106,166.2530969,58.17539943,0.233002833,0.04241148,315.24,166.17,1877.94,513.49,1450.16
00:00.0,8720.919501,163.8059011,57.57398848,0.228530591,0.041494773,318.73,167.1,1864.72,510.5,1479.52
00:00.0,8902.568995,171.1562179,61.67776751,0.236864606,0.044350182,,,,,
00:00.0,8906.902675,174.2383732,59.31992169,0.242136156,0.044812673,,,,,
00:00.0,8690.38057,166.627106,57.63549863,0.235603868,0.042465753,,,,,
00:00.0,8631.253954,166.9385281,57.11688481,0.232892794,0.043205338,316.57,166.5,1892,547.2,1482.25
00:00.0,8724.818623,169.2799359,57.61316886,0.236853459,0.04564429,317.7,165.7,1887.46,569.56,1484.17
00:00.0,8665.436914,167.8265296,58.18958487,0.23499544,0.045344969,319.23,166.72,1884.58,572.2,1484.69
00:00.0,8415.956027,162.5193711,54.26434769,0.227248881,0.043384299,318.31,165.04,1861.64,564.82,1466.17
00:00.0,8432.096676,162.4094798,54.36658328,0.222543143,0.044452907,,,,,
00:00.0,8348.665665,160.6736109,53.51877317,0.220617632,0.04354312,,,,,
00:00.0,8595.728298,167.6474096,56.1369598,0.229430589,0.044372588,308.95,162.28,1828.34,558.02,1431.73
00:00.0,8879.335549,169.7364357,58.47298334,0.230472362,0.047306344,317.69,165.46,1853.25,566.9,1450.5
00:00.0,9320.805854,175.1900031,60.41071902,0.237593532,0.052212215,324.34,168.04,1858,580.99,1456.7
00:00.0,9276.893821,173.7068882,59.79618485,0.234721496,0.05318319,323.87,172.78,1870.68,640.81,1454.25
00:00.0,9509.805136,184.7262184,68.19062381,0.242766866,0.055872899,309.51,170.23,2008.72,650.57,1432.78
00:00.0,9308.060286,179.2291039,67.58036834,0.238426528,0.053848765,,,,,
00:00.0,9363.224207,183.3369376,70.71388383,0.240583835,0.055455548,,,,,
00:00.0,9338.416632,188.5506418,70.2138826,0.249459381,0.055766418,308.66,174.38,2004.2,780,1482.6
00:00.0,9308.912702,189.8617635,69.71674092,0.254215961,0.056763987,318.85,180.12,2049.67,887.06,1445.41
00:00.0,9179.959281,188.8422074,67.98402789,0.265674718,0.055997104,321.45,179.9,2039.87,734.7,1446.05
00:00.0,9592.183874,203.8593184,72.50229101,0.276457549,0.058960992,325.21,183.63,2050.23,748.96,1475.97
00:00.0,9744.636578,212.7334142,73.35397093,0.282309758,0.059792837,320.03,183.89,2079.28,748.07,1479.11
00:00.0,9799.448456,223.2763197,74.31922357,0.27958542,0.059774104,,,,,
00:00.0,9890.701658,223.300777,76.5825099,0.277373109,0.060156511,,,,,
00:00.0,10148.37972,228.2922608,76.97790034,0.282285223,0.061531455,321.55,188.7,2133.91,771.28,1508.66
00:00.0,9890.121224,224.1469965,74.31885057,0.2743149,0.060256187,319.61,184.44,2150.8,774.38,1510.06
00:00.0,10226.92577,236.7853485,76.68739112,0.280595881,0.062889788,327.2,184.71,2160,767.29,1518.63
00:00.0,10328.89757,264.0327682,80.84784735,0.300625271,0.067291852,324.87,183.71,2149.87,804,1513.39
00:00.0,10221.26031,267.6704445,80.35867614,0.323237491,0.0683653,324.95,185.35,2134.87,800.03,1518.73
00:00.0,10320.15714,284.2318915,82.96200085,0.333282008,0.070328564,,,,,
00:00.0,9894.136124,263.8999464,76.24865724,0.305462425,0.064726127,,,,,
00:00.0,9943.673603,262.1562443,75.30735419,0.29645342,0.062857109,,,,,
00:00.0,9723.605026,267.9356656,73.47715817,0.289088124,0.060451761,319,187.23,2155.67,858.4,1519.44
00:00.0,10133.81742,281.9457403,77.04982022,0.296577455,0.062547059,323.62,187.28,2170.22,917.42,1524.87
00:00.0,9618.409248,259.1838037,70.81068718,0.279144334,0.058181711,320.3,184.42,2153.1,899.41,1516.99
00:00.0,9608.169181,257.9883953,69.52106032,0.272340779,0.057775657,313.05,178.59,2095.97,901,1483.46
00:00.0,9673.0118,265.1644591,73.27338179,0.274173534,0.058658228,,,,,
00:00.0,9658.606058,260.9965401,74.91139162,0.27501656,0.058393923,,,,,
00:00.0,9946.716123,274.6312158,79.6662382,0.282839171,0.060734563,298.18,170.89,2009.29,833.79,1419.86
00:00.0,9670.960806,265.2421912,75.55416314,0.271683085,0.059358856,288.08,168.07,1972.74,799.91,1386.32
00:00.0,9345.342702,248.3173814,71.30588617,0.254937717,0.056625024,292.65,170.17,1979.59,778.8,1390.47
00:00.0,8801.657129,224.8105083,60.8542802,0.232663784,0.050644656,273.52,158.18,1884.3,679,1314.95
00:00.0,8781.175282,225.4297151,61.29501392,0.236176043,0.049602674,273.36,162.01,1883.75,667.99,1339.25
00:00.0,8717.331431,227.7052845,60.12438048,0.237176113,0.0489264,,,,,
00:00.0,8552.989119,218.3483569,58.0947745,0.230371505,0.047364175,,,,,
00:00.0,8567.802249,218.939797,57.98271848,0.229177069,0.046172079,298.81,172.79,1953.95,743.62,1386.32
00:00.0,8905.876104,231.679446,61.38775322,0.239350654,0.048794271,289.32,164.51,1908.99,745.51,1337.72
00:00.0,8756.718577,223.960116,61.16972832,0.234579121,0.048648115,302.74,170.55,1975.83,749.5,1381.6
00:00.0,8758.646993,224.1348774,60.24834799,0.234636682,0.04889846,292.92,166.27,1924.03,724.54,1314.76
00:00.0,9038.870323,228.0809351,61.64747797,0.237998856,0.050870677,289.03,161.57,1901.09,703.48,1295.74
00:00.0,9135.845066,244.2384695,63.12311775,0.243867604,0.051380435,,,,,
00:00.0,8902.20195,237.3807902,60.43170478,0.237092151,0.049239965,,,,,
00:00.0,8041.365538,198.8196423,51.21393814,0.203846117,0.04328449,266.17,150.62,1800.61,608,1215.79
00:00.0,7921.332007,200.8468715,50.02511881,0.208822195,0.041617237,285.34,160.92,1891.82,645.33,1275.17
00:00.0,7906.731529,200.7490385,50.17570613,0.211528595,0.041398227,275.43,153.63,1820.86,634.23,1210.9
00:00.0,7935.52204,194.2179412,48.51609162,0.209855575,0.040066911,248.23,139.06,1676.61,560.55,1111.55
00:00.0,5142.990459,110.5978978,30.28081713,0.137829599,0.023715965,277.97,158.83,1785,546.62,1214.27
00:00.0,5542.819542,132.5728577,37.63721447,0.157933203,0.028339514,,,,,
00:00.0,5214.189112,123.0308441,34.40363515,0.147404494,0.026047698,,,,,
00:00.0,5397.933357,124.6034255,36.52943603,0.153646511,0.026756995,242.21,135.42,1689.15,445.07,1073
00:00.0,5032.501351,110.9915985,32.78637781,0.142336104,0.024346526,252.86,146.57,1807.84,430.2,1118.06
00:00.0,5389.415775,117.2170414,34.52394451,0.148554964,0.025700794,246.67,140.4,1830,361.22,1091.19
00:00.0,5376.280748,117.7004246,34.59071876,0.146861448,0.025837921,244.78,142.71,1880.93,427.64,1111.67
00:00.0,6170.2006,136.8118758,38.98681964,0.163013764,0.030025359,229.24,137.35,1846.09,427.53,1068.21
00:00.0,6195.603505,131.964694,37.99759172,0.15786542,0.029563157,,,,,
00:00.0,6145.770891,131.9432185,38.07295486,0.157238892,0.029209667,,,,,
00:00.0,5859.64743,122.5205988,35.50456004,0.150664185,0.027299339,224.37,135.98,1902.83,434.29,1054.13
00:00.0,6456.347486,135.588658,39.03582479,0.158182239,0.029350724,246.88,148.34,1940.1,505,1130.01
00:00.0,6730.173782,138.7765713,40.61284666,0.162326488,0.03029219,245.52,146.92,1885.84,539.25,1101.62
00:00.0,6695.900618,136.2339214,39.24660316,0.161694511,0.029553286,258.44,156.11,1955.49,528.16,1162.92
00:00.0,6765.562079,138.7669376,40.37728013,0.174143881,0.03027907,247.74,149.7,1900.1,514.36,1110.26
00:00.0,6397.826328,130.2865619,38.09848393,0.174147435,0.029051153,,,,,
00:00.0,6255.000399,131.4240521,38.91148983,0.176850141,0.029258974,,,,,
00:00.0,5915.337155,125.3188745,37.34894252,0.164477017,0.02813465,254.81,160.23,1963.95,502.13,1146.31
00:00.0,6403.141236,132.363739,38.99668227,0.170938439,0.029919979,254.29,157.71,1949.72,524,1161.95
00:00.0,6421.705414,133.2364468,39.12976024,0.173925641,0.030115491,240.91,152.11,1907.7,481.56,1102.1
00:00.0,6640.797666,136.2163856,39.37164462,0.175083891,0.031124362,244.93,155.26,1918.83,454.47,1117.03
00:00.0,6807.897018,141.4537054,39.96085941,0.178158151,0.031923831,241.41,153.83,1906.59,480.01,1092.7
00:00.0,6732.852018,141.2615433,40.40845056,0.179038789,0.031900341,,,,,
00:00.0,6859.424924,144.2008027,40.69370276,0.180023095,0.032559947,,,,,
00:00.0,6788.048273,142.8508835,40.31278374,0.178101526,0.031901156,262.47,165.27,1997.59,516.24,1183.19
00:00.0,7297.635558,169.8550498,44.68223083,0.194715076,0.03515264,259.43,163.49,2011.6,545.45,1182.56
00:00.0,7196.782202,164.5160197,44.67106612,0.192698795,0.035176992,266.07,165.13,2043,548.84,1207
00:00.0,7342.291601,172.8035683,46.48936303,0.20004763,0.036138737,267.99,165.14,2042.76,573,1206.57
00:00.0,7294.488875,170.0951035,46.38101467,0.198069418,0.036238749,,,,,
00:00.0,6864.694257,157.740158,42.1277165,0.188428737,0.033550894,,,,,
00:00.0,6878.781213,158.3278779,42.50127782,0.188585661,0.033337716,,,,,
00:00.0,6913.158787,158.8638257,42.10863751,0.187934185,0.033502825,273.25,165.51,2168.87,650.95,1210.41
00:00.0,6857.538538,156.7013588,41.26874879,0.188272368,0.033164583,287.05,173.7,2283.32,709.89,1265.23
00:00.0,6860.178536,158.2671512,41.19774364,0.186108887,0.033087641,284.43,171.88,2307.68,729.83,1257.3
00:00.0,6629.431738,153.2228637,39.29536506,0.181698014,0.031854947,286.69,177.04,2408.19,745.21,1257.43
00:00.0,7059.926225,171.7759908,42.40016708,0.188565848,0.034215732,282.8,178.6,2375,753.89,1279
00:00.0,7035.261504,170.4458905,42.25151456,0.188904227,0.0342268,,,,,
00:00.0,7242.510929,187.1435441,43.99534541,0.194105525,0.036171351,,,,,
