date,BTC,ETH,LTC,XRP,ADA,AAPL,MSFT,AMZN,TSLA,GOOGL
26/02/2018,-0.004424988,0.016778368,0.073050528,0.002007766,0.096533395,0.01977208,0.014458856,0.014633333,0.015253515,0.013837548
27/02/2018,0.067638516,0.024948435,0.007439172,0.010307815,-0.010441577,-0.003240767,-0.01278558,-0.006550807,-0.01799004,-0.022899362
28/02/2018,0.034166157,0.006499122,-0.024900283,-0.008026846,0.004558533,-0.001513538,-0.004564756,0.000310851,-0.022593236,-0.012160965
1/03/2018,-0.033869674,-0.026341885,-0.06465785,-0.046334302,-0.073563037,-0.017516281,-0.00981124,-0.012562399,-0.035358246,-0.029449598
2/03/2018,0.049570298,0.011004195,0.027206383,0.024773962,-0.019544694,0.006914286,0.002154012,0.004553216,0.012661288,0.011881539
5/03/2018,-0.00610823,-0.000590671,-0.001314702,0.121995907,0.02194159,0.003461779,0.006340677,0.015570738,-0.00528169,0.009795783
6/03/2018,0.021241385,-0.004273248,0.002419762,-0.056693883,-0.0031179,-0.00084832,-0.003417343,0.009208393,-0.015449228,0.005608535
7/03/2018,-0.069293381,-0.037733529,-0.062026834,-0.042707673,-0.057021505,-0.009282844,0.005786541,0.004786556,0.012492383,0.012844037
8/03/2018,-0.067864748,-0.069090261,-0.049373938,-0.044149453,-0.121328575,0.010912415,0.006072874,0.004440129,-0.009629853,0.012860525
9/03/2018,-0.057884598,-0.070959018,-0.048943127,-0.056034798,-0.117891648,0.017180965,0.022344594,0.017417808,-0.005864479,0.027855992
12/03/2018,0.069913361,0.041260875,0.04511185,0.035665883,0.073045045,0.009667741,0.002382432,0.012350449,0.056056484,0.004384756
13/03/2018,-0.029408833,-0.025071851,-0.045064713,-0.033937283,0.020671608,-0.0096302,-0.024387723,-0.006387678,-0.010621979,-0.022316949
14/03/2018,-0.001751914,-0.015349347,-0.019482528,-0.018212151,-0.013146849,-0.008501417,-0.005931575,0.001775617,-0.0444945,0.007877815
15/03/2018,-0.098660504,-0.111369857,-0.077615852,-0.11181097,-0.096182252,0.001176866,0.003516249,-0.005455688,-0.003153415,0.001497097
16/03/2018,0.006276694,0.006657522,0.024726394,0.004804391,-0.064580978,-0.003526448,0.004459546,-0.006724304,-0.013052826,-0.014070797
19/03/2018,0.019152246,-0.038240461,-0.012676476,0.019814564,-0.012576115,-0.015279182,-0.01807611,-0.017020004,-0.024241481,-0.030279791
20/03/2018,0.051434333,0.030419982,0.048341976,0.111037167,0.247250233,-0.00034227,0.002583701,0.026913841,-0.009599439,-0.003881571
21/03/2018,0.033134466,-0.001563245,0.043185188,-0.041466436,0.046855128,-0.022654645,-0.006979491,-0.002930962,0.019256158,-0.001642636
22/03/2018,0.004872665,0.012516393,0.005089808,-0.017423414,0.05951032,-0.014129737,-0.02908737,-0.023352256,-0.023473288,-0.037340037
23/03/2018,-0.026078467,-0.041772622,-0.034286505,-0.045737322,-0.056079955,-0.023156648,-0.029067825,-0.031949874,-0.024458104,-0.025257561
26/03/2018,-0.016530577,-0.000207042,0.004137858,-0.000745421,-0.022529552,0.047471808,0.075705437,0.040319345,0.008755057,0.026827724
27/03/2018,-0.03449164,-0.061301075,-0.066935456,-0.064624341,-0.092239532,-0.025641026,-0.045958627,-0.037799031,-0.082188178,-0.044730526
28/03/2018,-0.04268564,-0.078942015,-0.085216126,-0.035227225,-0.072286004,-0.011049067,-0.000894154,-0.043839551,-0.076653055,-0.00174787
29/03/2018,0.011996853,-0.011364271,-0.037390436,-0.001929393,0.027156235,0.007808746,0.021031435,0.011121823,0.032391962,0.0317953
2/04/2018,-0.019884948,-0.042124861,-0.012951704,-0.051477568,-0.024992901,-0.006556205,-0.030130382,-0.052061022,-0.051290723,-0.023632297
3/04/2018,0.035667714,0.01504119,0.034526719,0.029112459,0.032038048,0.010259179,0.01344329,0.014621098,0.059608682,0.005974542
4/04/2018,0.054225457,0.080270702,0.129484201,0.121073209,0.104527814,0.019122276,0.029205217,0.01330412,0.072552611,0.010827738
5/04/2018,-0.082932822,-0.085236687,-0.117593176,-0.102794848,-0.099325997,0.006934328,0.000541536,0.029193872,0.065449223,0.002845461
6/04/2018,0.001476386,0.010998486,0.00800333,-0.008611549,-0.035364165,-0.025578704,-0.023273436,-0.032044085,-0.020999607,-0.021972808
9/04/2018,0.014573616,0.035299317,0.010182458,0.022878302,0.05460282,0.009918043,0.005984706,0.000604883,-0.032208486,0.010040101
10/04/2018,-0.029538016,0.004513053,-0.014517165,-0.013399482,-0.019217357,0.018817995,0.023245566,0.02143548,0.051922944,0.016086816
11/04/2018,0.007497971,0.034896992,-0.009560161,0.001074621,0.021151821,-0.004675325,-0.010981912,-0.006384816,-0.012372826,-0.011037144
12/04/2018,0.014025634,0.035609352,0.037910442,0.096190703,0.05977482,0.009858502,0.018724145,0.015031008,-0.022762769,0.011931009
13/04/2018,0.131593007,0.143244501,0.090380707,0.15699565,0.283694535,0.003388079,-0.005343022,-0.012226441,0.021286725,-0.001205063
16/04/2018,0.045626732,0.061429484,0.050607195,0.077542042,0.107788409,0.006238196,0.011710357,0.007485375,-0.030398881,0.00971005
17/04/2018,-0.027496485,-0.035045042,-0.022934756,-0.024753098,0.159006969,0.013764077,0.020176277,0.043239681,-0.012087497,0.031794284
18/04/2018,-0.019594542,-0.017044231,0.038123474,-0.009757183,-0.049734019,-0.002244165,0.003851358,0.0159659,0.019673955,-0.003678106
19/04/2018,0.028421778,0.037930365,0.048136947,0.074286721,0.070051469,-0.028340081,-0.003421817,0.019026861,0.022941878,0.013074327
20/04/2018,0.022234545,0.094743912,0.051741105,0.119871888,0.046036767,-0.040972222,-0.011549266,-0.018896404,-0.032791256,-0.011134058
23/04/2018,-0.012323832,0.028225669,-0.012814504,-0.003392215,-0.02474739,-0.002896452,0.003684211,-0.00630446,-0.023670066,-0.003258085
24/04/2018,0.012815549,0.031051007,0.036201433,0.006646846,0.011937413,-0.013919148,-0.02338752,-0.038060164,0.000317606,-0.04765275
25/04/2018,0.094027837,0.107894443,0.094852825,0.074481713,0.08930892,0.004357432,-0.008698454,5.48E-05,-0.009772102,0.000342251
26/04/2018,-0.091729347,-0.129499772,-0.128437953,-0.154114152,-0.138734286,0.003483043,0.021124472,0.039577583,0.01706509,0.019863342
27/04/2018,0.044946904,0.070603196,0.05969334,0.07078567,0.087894264,-0.011569845,0.016549968,0.036008854,0.030107188,-0.011367666
30/04/2018,0.008213202,0.011185835,0.011918708,0.011165546,0.020310278,0.018112371,-0.02400334,-0.004126871,-0.000595086,-0.01247758
1/05/2018,-0.013665496,-0.025565704,-0.032351689,-0.040542173,-0.060197198,0.023236113,0.015825492,0.010299273,0.020483158,0.021765595
2/05/2018,-0.01889524,0.003761773,-0.001411928,0.002342973,0.044402074,0.044175044,-0.015684211,-0.007950653,0.004101094,-0.014124429
3/05/2018,0.010888883,0.017026967,0.017903148,0.021612279,0.036815731,0.001812312,0.005988664,0.001525789,-0.055454093,0.000243653
4/05/2018,0.046969031,0.155011188,0.081867406,0.037646366,0.006726677,0.039233422,0.011587116,0.005645405,0.033889963,0.024067037
7/05/2018,-0.018673784,-0.026236455,-0.033443531,-0.036127577,-0.04456943,0.007234945,0.011139134,0.012138271,0.029514774,0.008049477
8/05/2018,-0.028757346,-0.047181505,-0.043719144,-0.046064326,-0.042254249,0.004806654,-0.004261068,-0.004843326,-0.00264227,-0.000821173
9/05/2018,-0.017054434,-0.005993906,-0.033515323,-0.022998305,-0.0372899,0.007041118,0.011794176,0.009802875,0.016160546,0.028679659
10/05/2018,0.010868612,-0.000920311,-0.016966822,-0.014740028,-0.018096202,0.014304014,0.010006189,0.000671642,-0.005963826,0.015170577
11/05/2018,-0.030167717,-0.035268339,-0.05457104,-0.055874901,-0.065503049,-0.007629973,-0.002144827,-0.003834489,-0.012982755,-0.001890599
14/05/2018,0.023984895,0.063968889,0.014525149,0.06885586,0.052998884,-0.002333104,0.003377687,-0.000854696,-0.030193317,0.002918306
15/05/2018,0.001495604,0.001280516,0.027882766,-0.005577612,-0.040724073,-0.009088493,-0.007242681,-0.015872223,-0.026680823,-0.019636725
16/05/2018,-0.025713007,-0.033864948,-0.0580608,-0.059987882,-0.053931136,0.009332761,-0.001746815,0.007080679,0.008093462,-0.00071898
17/05/2018,-0.015368591,-0.000999157,-0.004383721,0.023490198,-0.01237009,-0.006323733,-0.00998456,-0.003477647,-0.006771851,-0.002610484
18/05/2018,-0.034408213,-0.052424263,-0.04782105,-0.065224421,-0.048627679,-0.003636558,0.001871491,-0.004672011,-0.027131511,-0.010746721
21/05/2018,0.032104292,0.026198145,0.031177677,0.035333278,0.061099546,0.007084966,0.01286841,0.007044087,0.027707536,0.013434427
22/05/2018,-0.010453771,-0.0211724,-0.033462312,-0.02525669,-0.025038781,-0.00250493,-0.00102459,-0.002560771,-0.033322788,-0.008025756
23/05/2018,-0.04137606,-0.069403328,-0.041336479,-0.051472461,-0.095174136,0.006411626,0.011897436,0.012937903,0.0147631,0.009904121
24/05/2018,-0.056557189,-0.093369412,-0.068401785,-0.068210596,-0.105560436,-0.001114886,-0.003547537,0.000755372,-0.004371663,-0.000469631
25/05/2018,0.000942182,0.02857262,0.026850098,0.050630649,0.036597809,0.002285411,0.000508595,0.004416526,0.003599064,-0.001262149
29/05/2018,-0.029423433,-0.095966925,-0.053143448,-0.090270114,-0.096184088,-0.003605897,-0.003558357,0.001689284,0.017608033,-0.014768283
30/05/2018,0.047835553,0.097973466,0.073970785,0.089846941,0.162445603,-0.002128792,0.009590858,0.007452554,0.028051875,0.008800921
31/05/2018,-0.009445323,-0.011378045,-0.016505852,0.00645809,0.043294461,-0.00336,-0.001111673,0.002910966,-0.023961333,0.020910095
1/06/2018,0.010746103,0.029491289,0.005953303,0.012945558,0.058198445,0.018033927,0.019728855,0.007314589,0.024900783,0.031818182
4/06/2018,0.009562786,0.044866431,0.014002305,0.059268679,-0.000745488,0.008357864,0.008731025,0.014455938,0.016859708,0.015894273
5/06/2018,-0.023066391,-0.037286882,-0.038847313,-0.025365905,-0.056184389,0.007715164,0.005114586,0.01866364,-0.018905439,-0.001751891
6/06/2018,0.014115918,0.024041733,0.016278569,0.021066883,0.02630455,0.003465936,0.002935708,-0.000353701,0.097447876,-0.003535994
7/06/2018,0.004831166,-0.004099001,-0.003361632,-0.003621585,-0.018653289,-0.002680689,-0.01570885,-0.003803627,-0.010672926,-0.010924626
8/06/2018,0.001078012,-0.005165287,-0.002064188,0.003052661,-0.027978713,-0.009097488,0.007434576,-0.003143314,0.00496694,-0.001507378
11/06/2018,-0.087323233,-0.100019077,-0.077836491,-0.104827476,-0.115434542,-0.002451748,-0.005706976,0.003046336,0.045457407,0.007230447
12/06/2018,0.016643395,0.011726222,0.003784315,0.032770543,0.022637574,0.00549077,0.002572984,0.005701194,0.032128877,0.006389692
13/06/2018,-0.043357526,-0.06435927,-0.061523161,-0.06780121,-0.082044652,-0.008217183,-0.004540519,0.003596762,0.00586399,-0.003448907
14/06/2018,-0.037638353,-0.040836616,-0.064244913,-0.050923383,-0.033464988,0.000524384,0.005651958,0.01114461,0.037531179,0.013878329
15/06/2018,0.049039615,0.087994641,0.072330882,0.047079078,0.069188601,-0.010272537,-0.012719385,-0.004576938,0.001257967,-0.000724069
18/06/2018,-0.009255692,-0.003382054,-0.016712974,-0.01543088,-0.013183846,-0.000529549,0.007290522,0.004557189,0.035346344,0.020970093
19/06/2018,0.040300584,0.042793172,0.036377726,0.019839227,0.02045589,-0.016159797,0,0.006375487,-0.049294825,-0.004131533
20/06/2018,0.004664659,0.038200544,0.002947922,0.022296192,0.019284888,0.004362109,0.010013881,0.008819562,0.027428734,0.004564389
21/06/2018,0.000848697,-0.004212125,-0.012535127,-0.018949948,-0.029863189,-0.005576408,-0.007165996,-0.011348053,-0.040610679,-0.012355688
22/06/2018,-0.003506404,-0.017169718,-0.008885936,-0.007335009,-0.020783494,-0.002911679,-0.007217718,-0.008409335,-0.039941297,-0.000128267
25/06/2018,-0.001577141,-0.036489775,-0.024991908,-0.029592937,-0.047900614,-0.014871296,-0.020117518,-0.030611948,-0.001858346,-0.025665147
26/06/2018,0.013335296,0.007038053,0.009005106,0.007789287,0.022869967,0.012405994,0.007012908,0.016799447,0.026996186,-0.005845797
27/06/2018,-0.027552111,-0.061718075,-0.072301481,-0.053882813,-0.067361488,-0.00146397,-0.015542996,-0.018083012,0.007309942,-0.013844008
28/06/2018,0.007770147,0.016894387,0.057838923,0.031269858,0.007557839,0.007276281,0.011174903,0.024655076,0.015761974,0.008809784
29/06/2018,-0.038752007,-0.038856645,-0.066488355,-0.0436494,-0.058977379,-0.002102426,-0.000202778,-0.000969761,-0.019946847,0.002138838
2/07/2018,-0.00842256,-0.003892696,-0.019033302,-0.011891626,0.026678996,0.01118254,0.014197343,0.008224497,-0.02297711,0.01144183
3/07/2018,0.044776741,0.055019383,0.070306424,0.057599097,0.085423296,-0.017416391,-0.00959904,-0.011565078,-0.072253559,-0.022616035
5/07/2018,0.010021286,0.00766477,0.004156066,0.011180506,0.006354694,0.008046977,0.007168097,0.00340622,-0.0054687,0.022404773
6/07/2018,-0.003806479,0.007895286,-0.022888534,-0.025579623,-0.022313622,0.01386192,0.014033681,0.006412783,-0.000840988,0.012082819
9/07/2018,-0.008757699,0.004735399,-0.030272301,-0.014816088,-0.018310026,0.013885194,0.006820878,0.016596225,0.031110392,0.010562039
10/07/2018,-0.007816972,-0.029147755,-0.021922681,-0.009226616,-0.039033446,-0.001206842,0.002650957,0.002328898,0.012432891,-0.000119937
11/07/2018,-0.051874671,-0.080769842,-0.056386055,-0.05858057,-0.078664894,-0.012976097,-0.001370936,0.006844246,-0.010884733,0.003701355
12/07/2018,0.011082012,0.026081295,0.028806684,0.009310274,0.020255139,0.016766021,0.021670916,0.0237151,-0.007054176,0.025438342
13/07/2018,-0.022381822,-0.034384451,-0.021088388,-0.029410992,-0.033734656,0.001570434,0.011901334,0.009133818,0.006820119,0.002630571
16/07/2018,0.016579594,0.034334141,0.024487612,0.016529888,0.038717862,-0.00219516,-0.004932182,0.005217785,-0.027503371,-0.006567476
17/07/2018,0.06173463,0.070753051,0.074608217,0.080610942,0.122193018,0.002828558,0.009913259,0.011764125,0.040599807,0.01384861
18/07/2018,0.08331456,0.039666879,0.060250504,0.046923871,0.071791803,-0.005484461,-0.007833884,-0.000547743,0.003594781,-0.000140139
19/07/2018,0.004299152,-0.042615336,-0.030514234,-0.039644034,0.048612865,0.007773109,-0.006849315,-0.016251384,-0.011178015,-0.011385841
20/07/2018,0.014728389,-0.02353035,-0.003137658,-0.017850393,0.009911141,-0.0022931,0.017911877,0.000402654,-0.020766324,-0.00101743
23/07/2018,0.002267085,-0.005557614,-0.012615827,-0.011884391,0.040042126,0.000888007,0.015996989,-0.006450901,-0.033101601,0.010952683
24/07/2018,0.041797574,-0.016709699,-0.004755038,-0.008229522,-0.030804084,0.007254319,-0.002871168,0.015116537,-0.019030343,0.038934765
25/07/2018,0.0931056,0.065386235,0.090460361,0.029249103,0.051162687,0.009430052,0.029444548,0.018789224,0.038025754,0.014139808
26/07/2018,-0.032986002,-0.017752755,-0.031135823,0.001280368,-0.004192352,-0.003131095,-0.010917622,-0.029839934,-0.00676945,0.007492515
27/07/2018,-0.026456237,-0.016785852,-0.033321443,-0.021525601,-0.043064829,-0.016631481,-0.0176975,0.005127212,-0.030882113,-0.025367561
30/07/2018,0.000666233,0.00111628,0.003011377,-0.003726123,-0.001041632,-0.005602681,-0.021452452,-0.020938,-0.023588398,-0.018237834
31/07/2018,-0.001423886,-0.017877282,-0.012748564,-0.013981361,-0.058053583,0.002000948,0.006738161,-0.001000438,0.027466657,-0.002292608
1/08/2018,-0.054688022,-0.056170869,-0.04790782,-0.024824661,-0.070168573,0.058910085,0.00188537,0.011100234,0.009056148,0.004701683
2/08/2018,-0.016276104,-0.034866907,-0.012560473,0.027246068,-0.01493243,0.029230769,0.012137749,0.020676953,0.161880069,0.006601838
3/08/2018,-0.00941471,-0.015218423,-0.021431292,-0.036107351,-0.065368963,0.0028931,0.004369248,-0.006018546,-0.003919437,-0.002392981
6/08/2018,0.003937405,0.005605883,0.019175219,0.01028762,0.031931196,0.005192557,0.000833025,0.01341531,-0.01774995,-0.000395749
7/08/2018,-0.015702528,-0.01062588,-0.012435601,-0.048655335,-0.005562372,-0.009374851,0.006936095,0.007971858,0.109886254,0.014680812
8/08/2018,-0.030953038,-0.066860541,-0.076040234,-0.080195775,-0.039127573,0.000675969,0.005602498,0.012907521,-0.02431699,0.004371576
9/08/2018,-0.067375259,-0.063811306,-0.087194054,-0.127436557,-0.085430896,0.007864897,0.001643986,0.006360919,-0.048306961,0.002481508
10/08/2018,0.043409358,0.028387295,0.021801341,0.043614372,0.07632748,-0.006463041,-0.006109237,-0.006436593,0.008625337,-0.009450675
13/08/2018,0.018240895,0.002022081,0.027195221,-0.011800483,0.010917334,0.006456898,-0.007247706,0.00524837,0.002587977,-0.003089796
14/08/2018,-0.005446146,-0.103779884,-0.043331568,-0.060388584,-0.074805241,0.004213147,0.012475742,0.012366839,-0.024606493,0.007608278
15/08/2018,-0.01142111,-0.025311208,-0.045817369,-0.018755742,-0.090003324,0.002336114,-0.017342096,-0.019289975,-0.025745024,-0.020601841
16/08/2018,0.008940864,0.012224033,0.001978086,0.028265875,2.47E-05,0.014649924,-0.00018577,0.002071581,-0.00956627,-0.006622194
17/08/2018,0.006639766,0.01842145,0.016880406,0.037905819,0.006076715,0.019969998,-0.000557414,-0.002279329,-0.089283053,-0.006707188
20/08/2018,0.01464001,0.021345914,0.013619664,0.053128347,0.027963762,-0.009743543,-0.00659974,-0.002927394,0.009623568,0.005017066
21/08/2018,-0.035921828,-0.094756988,-0.07010894,-0.073354158,-0.084083327,-0.001949318,-0.008327875,0.003575406,0.043638957,-0.003715373
22/08/2018,0.035943219,0.034358119,0.050365183,0.050681577,0.011334326,4.65E-05,0.010190602,0.011404785,-0.000807704,0.003564945
23/08/2018,-0.020196369,-0.039683741,-0.020124687,-0.045753961,-0.052124547,0.002046036,0.004670278,-0.001049924,-0.004787962,-0.000482914
24/08/2018,0.029102003,0.024364066,0.035929431,0.025513196,0.026631884,0.003109193,0.007809595,0.001308529,0.008497345,0.01276655
27/08/2018,-0.00115024,-0.016056946,-0.016041873,-0.013514852,-0.012154323,0.008234641,0.011070111,0.011698392,-0.01099684,0.015783303
28/08/2018,0.027170066,0.049204832,0.065184676,0.045517566,0.081278918,0.008075617,0.006021898,0.002666418,-0.023209196,-0.008286435
29/08/2018,0.023858354,0.032530624,0.044302234,0.041616935,0.047363123,0.014929449,0.015962271,0.033774485,-0.021964984,0.015081951
30/08/2018,-0.004131505,-0.026293854,-0.026484092,-0.021956321,-0.003431719,0.00919365,-0.000624888,0.002142035,-0.006098161,-0.00807338
31/08/2018,-0.003207698,-0.0117935,-0.024414003,-0.026398947,-0.042140759,0.011554015,0.003394372,0.005158861,-0.004915059,-0.018047894
4/09/2018,-0.006074419,-0.019460765,-0.012573669,-0.020135515,-0.018222913,0.003206959,-0.005519452,0.013315381,-0.042133528,-0.016634194
5/09/2018,0.013574834,-0.011656694,0.034874273,-0.014720189,0.016117218,-0.006524785,-0.028824635,-0.021912126,-0.02841322,-0.010079996
6/09/2018,-0.080785272,-0.185263141,-0.127647366,-0.149160172,-0.158646866,-0.016617446,0.00230436,-0.018302403,0.000748023,-0.012601118
7/09/2018,-0.039416119,-0.013847245,-0.027164574,0.071131224,-0.00157357,-0.008068131,-0.004874011,-0.003186421,-0.063036127,-0.005405451
10/09/2018,0.012872974,-0.005018904,0.033314145,0.010620087,-0.018698923,-0.013420696,0.010812309,-0.006690334,0.084561617,-0.002148456
11/09/2018,0.007566275,0.002471926,-0.008836002,-0.031302453,-0.038918668,0.025282829,0.017004937,0.024827102,-0.021225919,0.012705734
12/09/2018,-0.004631861,-0.062534146,-0.047219316,-0.018508554,-0.043174794,-0.012419031,0.004225099,0.001434215,0.039722302,-0.015453911
13/09/2018,0.008227082,-0.006174716,0.000840305,0.023934203,-0.051411192,0.024155245,0.0107421,-6.53E-05,-0.003717216,0.008996244
14/09/2018,0.024624526,0.157867448,0.053839625,0.039477262,0.048929027,-0.011351089,0.004074041,-0.009890093,0.019830028,-0.003519042
17/09/2018,-0.003671032,-0.01305296,0.002097019,-0.002412617,0.008531261,-0.026626162,-0.010849431,-0.031550257,-0.001219512,-0.015407732
18/09/2018,-0.039366275,-0.107044611,-0.080702746,-0.035049074,-0.088994966,0.001652286,0.009541644,0.017305808,-0.0335097,0.006276782
19/09/2018,0.015511302,0.0690524,0.037755686,0.186484834,0.0872298,0.000595674,-0.013338044,-0.007537158,0.049340258,0.006134812
20/09/2018,0.005779768,-0.004797365,-0.000359086,0.012593376,0.04080984,0.007601777,0.016741271,0.009281465,-0.002307538,0.014732557
21/09/2018,0.016938529,0.072861561,0.043168359,0.379170373,0.125885373,-0.010771258,0.006075548,-0.015064548,0.002581034,-0.016323002
24/09/2018,-0.005336083,0.012161009,0.012204074,-0.001632129,0.07437101,0.014380226,0.003588307,0.010104386,0.001939151,0.006347473
25/09/2018,-0.017112447,-0.067176901,-0.058521603,-0.136382662,-0.079305254,0.006340867,-0.001918549,0.020776898,0.004371329,0.012148598
26/09/2018,-0.023479589,-0.038699012,-0.003563403,0.068141609,-0.021684313,-0.007966155,-0.004106597,0.000151933,0.028539154,0.000142392
27/09/2018,0.00333536,-0.02061446,-0.007391981,-0.024851577,-0.022407431,0.020551674,0.003772592,0.019307796,-0.006654177,0.011138469
28/09/2018,0.037430955,0.066250907,0.104160359,0.053053643,0.090223341,0.003511892,-0.00034962,-0.004957824,-0.139015349,-0.000231911
1/10/2018,0.003022092,0.004511653,-0.006314395,0.01744431,0.006931781,0.00673341,0.010842004,0.000678982,0.173471315,0.001201246
2/10/2018,-0.004104519,-0.007035359,-0.013316136,-0.007272568,-0.006846518,0.008888498,-0.003978895,-0.016489054,-0.031155455,-0.000736432
3/10/2018,-0.011249484,-0.023140718,-0.012670313,-0.105164928,-0.026648084,0.012168528,0.000173686,-0.009409986,-0.020663079,0.003221159
4/10/2018,-0.003884574,-0.023562953,-0.034626379,0.022934404,-0.017558412,-0.017580902,-0.020665104,-0.022194228,-0.043995929,-0.028443373
5/10/2018,0.012222838,0.00780765,0.01324384,-0.001835561,0.00706944,-0.016228782,-0.005851583,-0.010353929,-0.070538977,-0.00785
8/10/2018,-0.000651457,0.002619383,0.005945249,-0.011482176,0.038240949,-0.002318427,-0.011415322,-0.013351679,-0.04348158,-0.010198402
9/10/2018,0.010365837,0.017133274,0.022296286,0.016798205,0.026701927,0.01385351,0.012719892,0.003164523,0.048850575,-0.009299952
10/10/2018,-0.002907479,-0.006777954,-0.012559512,-0.02224577,-0.00509702,-0.04632609,-0.054338144,-0.061524231,-0.022526636,-0.04629007
11/10/2018,-0.007731778,-0.010119326,-0.013852405,-0.035658998,-0.018136282,-0.008827879,-0.002354936,-0.02044723,-0.018101837,-0.001300176
12/10/2018,-0.052881096,-0.149165254,-0.115879645,-0.173524201,-0.163294264,0.035719282,0.034557643,0.040276615,0.025968362,0.027320901
15/10/2018,0.002164945,-0.023549957,-0.026878057,-0.040041884,-0.02821058,-0.0213858,-0.017979374,-0.015464523,0.003130072,-0.016152926
16/10/2018,0.052353304,0.080911147,0.060895188,0.117949101,0.056292802,0.022037173,0.031598513,0.033510321,0.065487885,0.027792896
17/10/2018,-0.003716262,0.001136728,-0.013099946,0.050294296,0.017005802,-0.004321404,-0.002612613,0.006467175,-0.017390361,-0.004845201
18/10/2018,9.29E-05,-0.006409179,-0.003313247,0.000184173,0.022947981,-0.02337357,-0.019962063,-0.033307311,-0.028957245,-0.026321624
19/10/2018,-0.017817261,-0.032071052,-0.035171441,-0.030359776,-0.037704075,0.015230071,0.001474654,-0.003778124,-0.014815657,0.006621672
22/10/2018,-0.000460566,-0.002766174,-0.012610114,-0.007273721,-0.009435266,0.006110073,0.008926928,0.014325153,0.003653846,0.005600898
23/10/2018,-0.0026159,-0.006165833,-0.010192738,-0.008796128,-0.000136845,0.009426694,-0.013956034,-0.011512882,0.127189117,0.003185258
24/10/2018,-0.006109613,-0.004651872,0.000171665,0.015713878,-0.019948117,-0.034301621,-0.05346901,-0.059082942,-0.019174543,-0.05183378
25/10/2018,0.001335424,-0.002752528,-0.003459541,-0.011113233,-0.00426827,0.02189781,0.058444097,0.070886913,0.091369151,0.043959059
26/10/2018,-0.003587483,-0.00574471,-0.004673858,0.003605694,-0.004779064,-0.015923567,-0.012373038,-0.078196805,0.050943276,-0.017977691
29/10/2018,0.003757827,0.007554329,0.000118112,0.012297021,0.007215419,-0.018770227,-0.02907629,-0.063263555,0.011937141,-0.045231834
30/10/2018,-0.029110602,-0.043820016,-0.059428683,-0.047822515,-0.05168951,0.004994346,-0.001155513,-0.005497505,-0.014782739,0.014283919
31/10/2018,0.006218985,0.008669389,0.00660392,0.013169282,0.004468473,0.026066573,0.029692471,0.044164347,0.022491664,0.039132548
1/11/2018,0.005517926,0.006029925,0.014137005,0.015440762,0.006423632,0.01535228,-0.008332553,0.042252552,0.020633227,-0.004217939
2/11/2018,0.002081584,0.002434356,0.01078306,0.00980929,0.008401234,-0.066330663,0.002265861,0,0.006186825,-0.013342787
5/11/2018,-0.005811951,0.033368281,0.04491842,0.006148086,0.055752028,-0.028388278,0.012716654,-0.02265345,-0.014462631,-0.01470849
6/11/2018,0.010137118,0.011094231,0.001497106,0.079850855,0.00690304,0.010814028,0.001953307,0.009221035,-0.000995899,0.013109412
7/11/2018,0.009259513,0.048070702,0.045341328,0.107329033,0.060871692,0.030328311,0.039361307,0.068589794,0.020817451,0.036154716
8/11/2018,0.015437258,-0.000662127,-0.028291745,-0.019741164,-0.023815671,-0.006954037,-0.00187567,-0.000330392,0.009306066,-0.012280733
9/11/2018,-0.012828745,-0.025606102,-0.028961607,-0.078776041,-0.025007185,-0.0192815,-0.01950783,-0.02420637,-0.002532726,-0.016087628
12/11/2018,0.000682095,-0.002312592,-0.014331289,0.001442535,0.019221646,-0.050374138,-0.024641782,-0.044136111,-0.054862914,-0.025681974
13/11/2018,-0.003563902,-0.003842438,-0.013034152,0.023952759,-0.005753628,-0.009991245,0.000655001,-0.00347008,0.022488529,-0.001324617
14/11/2018,-0.002661553,-0.014526399,-0.017557994,-0.014628486,-0.029531932,-0.028247412,-0.018421545,-0.019715909,0.015558114,0.006307432
15/11/2018,-0.094721517,-0.117746029,-0.117801096,-0.070161586,-0.115549182,0.024678801,0.022006288,0.012776656,0.012906977,0.015617592
16/11/2018,-0.017633131,-0.008555021,0.004452132,0.019441332,-0.024572778,0.011075701,0.009414616,-0.016073457,0.016846516,-0.002595584
19/11/2018,0.007084931,0.011733953,0.004027274,0.035622956,0.016071496,-0.039632098,-0.033890479,-0.050909684,-0.002370805,-0.038239396
20/11/2018,-0.132945919,-0.15381606,-0.127612456,-0.061290366,-0.147109624,-0.047777897,-0.027814949,-0.011128818,-0.016917985,0.002949135
21/11/2018,-0.089684733,-0.12576858,-0.102421554,-0.093708067,-0.142923439,-0.001130071,0.013764625,0.014223048,-0.02676336,0.012596438
23/11/2018,-0.066340761,-0.080968209,-0.081944298,-0.052846133,-0.087872037,-0.025398801,-0.000387935,-0.009672124,-0.036547503,-0.012775174
26/11/2018,0.036962467,0.02832623,0.062307656,0.002916674,-0.014768613,0.01352371,0.03298729,0.05277419,0.061903447,0.025084943
27/11/2018,-0.056416397,-0.068872749,-0.045066091,-0.04983136,-0.053602674,-0.002176154,0.006292852,5.69E-05,-0.006011561,-0.003466106
28/11/2018,0.005509289,0.009174321,0.048923474,0.006204049,0.016361957,0.038452709,0.037147657,0.060913609,0.011485229,0.037547041
